source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter Web Client,I will be the best by far in fighting terror. I’m the only one that was right from the beginning &amp; now Lyin’ Ted &amp; others are copying me.,03-23-2016 19:54:59,7224,22344,FALSE,7.13E+17
Twitter for Android,I think having Jeb's endorsement hurts Lyin' Ted. Jeb spent more than $150000000 and got nothing. I spent a fraction of that and am first!,03-23-2016 20:02:29,5866,19190,FALSE,7.13E+17
Twitter for Android,While I believe I will clinch before Cleveland and get more than 1237 delegates it is unfair in that there have been so many in the race!,03-23-2016 21:12:54,4020,16942,FALSE,7.13E+17
Twitter for Android,I want to thank @RealSheriffJoe for all of his help in our historic Arizona win. Could not have done it without you Joe!,03-23-2016 21:44:44,4736,18046,FALSE,7.13E+17
Twitter for Android,MAKE AMERICA GREAT AGAIN!,03-23-2016 23:25:00,13248,30698,FALSE,7.13E+17
Twitter for Android,N.A.T.O. is obsolete and must be changed to additionally focus on terrorism as well as some of the things it is currently focused on!,03-24-2016 11:47:26,4986,15188,FALSE,7.13E+17
Twitter for Android,We pay a disproportionate share of the cost of N.A.T.O. Why? It is time to renegotiate and the time is now!,03-24-2016 11:59:06,5339,14294,FALSE,7.13E+17
Twitter for Android,It is amazing how @LindseyGrahamSC gets on so many T.V. shows talking negatively about me when I beat him so badly (ZERO) in his pres run!,03-24-2016 14:02:27,3091,10889,FALSE,7.13E+17
Twitter for Android,.@LindseyGrahamSC and Lyin' Ted Cruz are two politicians who are very much alike - ALL TALK AND NO ACTION! Both talk about ISIS do nothing!,03-24-2016 14:07:07,3553,10871,FALSE,7.13E+17
Twitter for iPhone,These politicians like Cruz and Graham who have watched ISIS and many other problems develop for years do nothing to make things better!,03-24-2016 14:14:14,4942,14846,FALSE,7.13E+17
Twitter for Android,"Remember when I recently said that Brussels is a ""hell hole"" and a mess and the failing @nytimes wrote a critical article. I was so right!",03-24-2016 14:17:57,5717,16189,FALSE,7.13E+17
Twitter for Android,It is amazing how often I am right only to be criticized by the media. Illegal immigration take the oil build the wall Muslims NATO!,03-24-2016 14:38:13,7402,22058,FALSE,7.13E+17
Twitter for Android,Hillary Clinton has been working on solving the terrorism problem for years. TIME FOR A CHANGE I WILL SOLVE - AND FAST!,03-24-2016 14:46:29,6005,15244,FALSE,7.13E+17
Twitter for Android,".@TheView T.V. show which is failing so badly that it will soon be taken off thr air is constantly asking me to go on. I TELL THEM ""NO""",03-24-2016 15:33:34,3453,14065,FALSE,7.13E+17
Twitter for Android,Explain how the women on The View which is a total disaster since the great Barbara Walters left ever got their jobs. @abc is wasting time,03-24-2016 15:39:16,4494,17785,FALSE,7.13E+17
Twitter for Android,Just announced that as many as 5000 ISIS fighters have infiltrated Europe. Also many in U.S.  I TOLD YOU SO! I alone can fix this problem!,03-24-2016 15:52:11,9493,22754,FALSE,7.13E+17
Twitter for Android,Europe and the U.S. must immediately stop taking in people from Syria. This will be the destruction of civilization as we know it! So sad!,03-24-2016 15:55:32,9907,25263,FALSE,7.13E+17
Twitter Web Client,Endorsements for Lyin' Ted Cruz- https://t.co/c3QEbexOwT,03-24-2016 16:02:06,3975,10355,FALSE,7.13E+17
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/PHgrT1Nl27,03-24-2016 18:14:18,8357,21626,FALSE,7.13E+17
Twitter for Android,Just won a big federal lawsuit similar in certain ways to the Trump U case but the press refuses to write about it. If I lost-monster story!,03-24-2016 21:48:17,8258,26692,FALSE,7.13E+17
Twitter for Android,I didn't start the fight with Lyin'Ted Cruz over the GQ cover pic of Melania he did. He knew the PAC was putting it out - hence Lyin' Ted!,03-24-2016 22:31:17,9489,27532,FALSE,7.13E+17
Twitter for Android,Wow just released that $67 million in negative ads was spent on me. How am I still number one - by a lot?,03-24-2016 22:42:27,10909,33032,FALSE,7.13E+17
Twitter for Android,Top suspect in Paris massacre Salah Abdeslam who also knew of the Brussels attack is no longer talking. Weak leaders ridiculous laws!,03-26-2016 02:43:18,6206,17753,FALSE,7.14E+17
Twitter for Android,The media is so after me on women  Wow this is a tough business. Nobody has more respect for women than Donald Trump!,03-26-2016 15:19:31,12482,30964,FALSE,7.14E+17
Twitter for Android,The press is going out of their way to convince people that I do not like or respect women when they know that it is just the opposite!,03-26-2016 19:01:42,7822,23068,FALSE,7.14E+17
Twitter for Android,Lyin' Ted Cruz is now trying to convince prople that his problems with The National Enq.were caused by me. I had NOTHING to do with story!,03-26-2016 19:13:48,6385,19708,FALSE,7.14E+17
Twitter for Android,Nobody will protect our Nation like Donald J. Trump. Our military will be greatly strengthened and our borders will be strong. Illegals out!,03-26-2016 19:20:33,9554,27237,FALSE,7.14E+17
Twitter for Android,Wisconsin's economy is doing poorly and like everywhere else in U.S. jobs are leaving. I will make our economy strong again - bring in jobs,03-26-2016 19:27:56,6231,19177,FALSE,7.14E+17
Twitter for Android,Don't believe the @FoxNews Polls they are just another phony hit job on me. I will beat Hillary Clinton easily in the General Election.,03-26-2016 20:12:01,9120,29563,FALSE,7.14E+17
Twitter for Android,Remember I am the only candidate who is self-funding. While I am given little credit for this by the voters I am not bought like others!,03-26-2016 20:16:02,10759,34770,FALSE,7.14E+17
Twitter for Android,I am interviewed on This Week on @ABC this morning. Enjoy!,03-27-2016 13:02:06,2496,10242,FALSE,7.14E+17
Twitter for Android,Wow sleepy eyes @chucktodd is at it again. He is do totally biased. The things I am saying are correct. - far better vision than the others,03-27-2016 14:14:05,3811,13562,FALSE,7.14E+17
Twitter for Android,My statement on NATO being obsolete and disproportionately too expensive (and unfair) for the U.S. are now finally receiving plaudits!,03-27-2016 14:23:51,6537,18848,FALSE,7.14E+17
Twitter for Android,Happy Easter to all have a great day!,03-27-2016 19:41:16,9398,32514,FALSE,7.14E+17
Twitter for Android,Another radical Islamic attack this time in Pakistan targeting Christian women &amp; children. At least 67 dead400 injured. I alone can solve,03-27-2016 20:37:17,11353,27531,FALSE,7.14E+17
Twitter for Android,Why can't the pundits be honest? Hopefully we are all looking for a strong and great country again. I will make it strong and great!  JOBS!,03-27-2016 20:55:59,5606,17505,FALSE,7.14E+17
Twitter for Android,Just to show you how unfair Republican primary politics can be I won the State of Louisiana and get less delegates than Cruz-Lawsuit coming,03-27-2016 21:11:43,10375,27998,FALSE,7.14E+17
Twitter for iPhone,See Lyin' Ted even the @DailyBeast (no fan of mine) says this story came from Rubio not Trump! https://t.co/Okc8XajVnz,03-27-2016 22:16:52,7339,14627,FALSE,7.14E+17
Twitter for Android,The United States cannot continue to make such bad one-sided trade deals. There are only so many jobs we can give up. No more!,03-28-2016 01:17:57,7191,22437,FALSE,7.14E+17
Twitter for Android,I will be interviewed on @foxandfriends at 7:30. Things are looking good had a great Easter-look forward to spending the week in Wisconsin!,03-28-2016 11:18:50,3480,14127,FALSE,7.14E+17
Twitter for iPhone,Kirsten Powers: Anti- Trump Operative was Aggressively Shopping Cruz Story via the Gateway Pundit: https://t.co/batAmur1FD,03-28-2016 14:45:44,4271,8695,FALSE,7.14E+17
Twitter for Android,"A detainee released from Gitmo has killed an American. When will our so-called ""leaders"" ever learn!",03-28-2016 17:25:23,9226,21047,FALSE,7.15E+17
Twitter for Android,Ted Cruz is incensed that I want to refocus NATO on terrorism as well as current mission but also want others to PAY FAIR SHARE a must!,03-28-2016 22:18:21,4434,13000,FALSE,7.15E+17
Twitter for Android,Just released that international gangs are all over our cities. This will end when I am President!,03-28-2016 22:34:11,6002,16160,FALSE,7.15E+17
Twitter for Android,After the way I beat Gov. Scott Walker (and Jeb Rand Marco and all others) in the Presidential Primaries no way he would ever endorse me!,03-28-2016 23:13:27,4441,14157,FALSE,7.15E+17
Twitter for Android,Lyin'Ted Cruz is weak &amp; losing big so now he wants to debate again. But according to DrudgeTime and on-line polls I have won all debates,03-29-2016 00:57:35,4979,17069,FALSE,7.15E+17
Twitter for Android,Lyin' Ted I have already beaten you in all debates and am way ahead of you in votes and delegates. You should focus on jobs &amp; illegal imm!,03-29-2016 01:04:06,5452,18228,FALSE,7.15E+17
Twitter for Android,We need to secure our borders ASAP. No games we must be smart tough and vigilant. MAKE AMERICA GREAT AGAIN &amp; MAKE AMERICA STRONG AGAIN!,03-29-2016 01:07:23,9728,24824,FALSE,7.15E+17
Twitter for Android,Wow @CNN has nothing but my opponents on their shows. Really one-sided and unfair reporting. Maybe I shouldn't do their town-hall tonight!,03-29-2016 13:34:36,5688,19914,FALSE,7.15E+17
Twitter for Android,I have millions more votes/hundreds more dels than Cruz or Kasich and yet am not being treated properly by the Republican Party or the RNC.,03-29-2016 14:16:19,7568,24460,FALSE,7.15E+17
Twitter for Android,How come the @TODAYshow &amp; @chucktodd show the new @NBCNews Poll for Hillary vs Bernie but do not show the SAME poll where I am killing Cruz?,03-29-2016 14:45:37,4452,13003,FALSE,7.15E+17
Twitter for Android,Wow Corey Lewandowski my campaign manager and a very decent man was just charged with assaulting a reporter. Look at tapes-nothing there!,03-29-2016 16:41:33,6375,17856,FALSE,7.15E+17
Twitter for Android,Why aren't people looking at this reporters earliest statement as to what happened that is before she found out the episode was on tape?,03-29-2016 16:44:36,5493,14901,FALSE,7.15E+17
Twitter for iPhone,Victory press conference was over. Why is she allowed to grab me and shout questions? Can I press charges? https://t.co/qbW2RjkINX,03-29-2016 19:05:15,11115,28075,FALSE,7.15E+17
Twitter for iPhone,This was the reporters statement- when she found out there was tape from my facility she changed her tune. https://t.co/N5815RS1At,03-29-2016 19:18:53,6695,14825,FALSE,7.15E+17
Twitter for iPhone,Why is this reporter touching me as I leave news conference? What is in her hand?? https://t.co/HQB8dl0fhn,03-29-2016 19:35:20,12955,28059,FALSE,7.15E+17
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!https://t.co/0w4ldD7dW3,03-29-2016 19:38:03,6123,14091,FALSE,7.15E+17
Twitter for iPhone,Thank you! #MakeAmericaGreatAgain https://t.co/sVUWI7JoGn,03-29-2016 20:24:25,5544,14777,FALSE,7.15E+17
Twitter for iPhone,Trump defends campaign manager charged for bruising a reporter:https://t.co/EKU5QMgjd4,03-29-2016 21:19:56,3389,10707,FALSE,7.15E+17
Twitter for iPhone,Thank you! #Trump2016 https://t.co/ZWZkHrtRQN,03-29-2016 21:25:44,7062,18041,FALSE,7.15E+17
Twitter for iPhone,Final #'s just announced in the GREAT State of MO. TRUMP WINS! New certified #'s show a 365 vote increase for me- @ least 12 more delegates!,03-30-2016 00:07:20,8459,24491,FALSE,7.15E+17
Twitter for iPhone,.@DavidGregory got thrown off of TV by NBC fired like a dog! Now he is on @CNN being nasty to me. Not nice!,03-30-2016 03:10:20,4185,13606,FALSE,7.15E+17
Twitter for iPhone,RT @DonaldJTrumpJr: Nice piece and video today in the Wall Street Journal: Trump’s three eldest children jump into campaign https://t.co/35…,03-30-2016 16:32:22,3578,0,TRUE,7.15E+17
Twitter for iPhone,THANK YOU NEW YORK!#MakeAmericaGreatAgain #Trump2016https://t.co/PuqiM93zOS https://t.co/fSgpKjwk2q,03-30-2016 16:35:57,7040,18233,FALSE,7.15E+17
Twitter for iPhone,Please keep your thoughts &amp; prayers with Melissa Young- Miss Wisconsin 2005. https://t.co/D8RBfufIwH,03-30-2016 17:05:51,7583,18450,FALSE,7.15E+17
Twitter for iPhone,Congratulations to @CNN for having the wisdom to pick TRUMP! #MakeAmericaGreatAgain #Trump2016 https://t.co/Up8DhQulZ4,03-30-2016 21:17:43,4904,14374,FALSE,7.15E+17
Twitter for iPhone,Thank you- Appleton Wisconsin!#WIPrimary #Trump2016 https://t.co/XkbTWHpEvy https://t.co/klUNUV2J5S,03-30-2016 21:35:14,6218,17001,FALSE,7.15E+17
Twitter for iPhone,The Trump Doctrine: Peace Through Strength. #Trump2016 https://t.co/2GD1TT8fXc https://t.co/tr1ILOoLUb,03-31-2016 13:48:20,6320,15680,FALSE,7.16E+17
Twitter for iPhone,Just had a very nice meeting with @Reince Priebus and the @GOP. Looking forward to bringing the Party together --- and it will happen!,03-31-2016 19:05:59,8956,25636,FALSE,7.16E+17
Twitter for iPhone,THANK YOU WISCONSIN! #VoteTrump next Tuesday April 5th! #WIPrimaryhttps://t.co/4tymy651ZP https://t.co/IOBhOXeBiN,03-31-2016 20:27:40,5466,13724,FALSE,7.16E+17
Twitter for iPhone,THANK YOU AMERICA! #Trump2016#MakeAmericaGreatAgain https://t.co/09hTbBgPHf https://t.co/uJnmDnvkUv,03-31-2016 22:16:30,5491,14850,FALSE,7.16E+17
Twitter for iPhone,THANK YOU NEW YORK! #Trump2016 https://t.co/ONDROBrDwr,03-31-2016 22:33:09,4945,13389,FALSE,7.16E+17
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016https://t.co/aANxirUJJD https://t.co/VlMynYN3sd,04/01/2016 02:21,6208,15205,FALSE,7.16E+17
Twitter for Android,The Club For Growthwhich asked me for $1000000 in an extortion attempt just put up a Wisconsin ad with incorrect math.What a dumb group!,04/01/2016 04:23,5578,16461,FALSE,7.16E+17
Twitter for Android,The Club For Growth said in their ad that 465 delegates (Cruz) plus 143 delegates (Kasich) is more than my 739 delegates. Try again!,04/01/2016 04:29,5142,15079,FALSE,7.16E+17
Twitter Web Client,The National Border Patrol Council (NBPC) said that our open border is the biggest physical &amp; economic threat facing the American people!,04/01/2016 14:24,7154,19410,FALSE,7.16E+17
Twitter Web Client,For the 1st time in American history America’s 16500 border patrol agents have issue a presidential primary endorsement—me! Thank you.,04/01/2016 14:25,12958,34797,FALSE,7.16E+17
Twitter Web Client,Does anybody like Lyin' Ted? https://t.co/h78ESEgEYg,04/01/2016 18:45,3717,10143,FALSE,7.16E+17
Twitter for iPhone,My new radio ad airing today in Wisconsin! See you soon!#WIPrimary #Trump2016 https://t.co/iEbcYqyk3i,04/01/2016 19:12,4850,11687,FALSE,7.16E+17
Twitter Web Client,We must build a great wall between Mexico and the United States! https://t.co/05SjuRJFbf,04/01/2016 21:49,7324,16074,FALSE,7.16E+17
Twitter Web Client,Can you believe that Ted Cruz who has been killing our country on trade for so long just put out a Wisconsin ad talking about trade?,04/01/2016 21:52,5948,16101,FALSE,7.16E+17
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/SULeDE2PYp,04/01/2016 22:36,3866,11980,FALSE,7.16E+17
Twitter for Android,Is it possible for @megynkelly to cover anyone but Donald Trump on her terrible show. She totally misrepresents my words and positions! BAD.,04/02/2016 01:44,6365,22549,FALSE,7.16E+17
Twitter for Android,If @megynkelly stopped covering me on her show her ratings would drop like a rock! My h to h interview with @AC360 beat her by millions!,04/02/2016 02:09,4034,14524,FALSE,7.16E+17
Twitter for Android,I will be in Wisconsin until the election. Jobs trade and immigration will be big factors. I will bring jobs back home - make great deals!,04/02/2016 02:21,6633,19699,FALSE,7.16E+17
Twitter for Android,Wisconsin has suffered a great loss of jobs and trade but if I win all of the bad things happening in the U.S. will be rapidly reversed!,04/02/2016 11:15,8036,23342,FALSE,7.16E+17
Twitter for iPhone,Join me on Monday April 4th in Milwaukee! #WIPrimary #Trump2016Tickets: https://t.co/L0PmEwdRxn https://t.co/F7P4s6oAzN,04/02/2016 19:18,3900,9419,FALSE,7.16E+17
Twitter for iPhone,Great honor to have @GOP General Counsel #JohnRyder as a Trump delegate in TN. RNC meeting well worth it! Unifying the party!,04/02/2016 20:19,4843,13586,FALSE,7.16E+17
Twitter for iPhone,.@HeyTammyBruce- Thank you for your nice words on Fox today. They never use my full statements on nuclear which you would agree with!,04/02/2016 20:30,3749,12801,FALSE,7.16E+17
Twitter for iPhone,.@FoxNews should be ashamed for allowing experts to explain how to make a nuclear attack!,04/02/2016 20:31,4794,13734,FALSE,7.16E+17
